employee_id,age,salary,performance_score,hours_worked_per_week,attrition,salary_per_experience,workload_score,experience_ratio,perf_satisfaction_index,department_Finance,department_HR,department_Marketing,department_Operations,department_Sales,education_level_High School,education_level_Master,education_level_PhD
1378,37.0,80857.4967186112,3.3,35.76705623709856,1,2994.7221006893037,4.348390919709021,0.6842105263157895,8.58,0,0,0,0,1,0,0,1
1379,47.0,43328.80481798347,6.9,42.323211854361574,0,1666.4924929993645,1.738330258705394,0.5208333333333334,51.75,0,0,0,0,0,0,0,1
1380,47.0,59225.337672523725,2.9,45.036816814290034,0,3117.1230353959854,1.923776866490902,0.375,21.46,1,0,0,0,0,0,0,0
1381,42.0,60656.46717581365,2.1,32.11709578662038,1,2166.3023991362015,3.6408184272611215,0.627906976744186,6.510000000000001,0,1,0,0,0,0,0,0
1382,57.0,54323.1892223031,7.3,37.68628787355004,1,2656.6962741938664,4.086400791229287,0.3353042691430384,24.82,0,0,0,0,1,0,1,0
1383,54.0,25251.77500678645,2.0,44.51641736429416,0,1262.5887503393226,2.267229909652158,0.34545454545454546,13.8,0,1,0,0,0,0,0,1
1384,51.0,57586.426379262106,10.0,43.10916715769442,0,2503.75766866357,3.8953455116424482,0.4230769230769231,45.0,0,0,0,0,1,0,0,0
1385,58.0,73502.654803687,2.7,41.898849501265765,0,2296.9579626152185,4.956193538752069,0.5254237288135594,7.56,0,0,0,0,1,0,1,0
1386,44.0,71671.63779189026,6.3,42.323211854361574,0,2171.8678118754624,1.6687970483571783,0.7111111111111111,47.879999999999995,0,0,0,1,0,0,0,0
1387,31.0,65321.677232553,4.7,39.035999219938766,0,13064.335446510599,4.874078907886885,0.125,11.28,0,0,0,0,0,0,1,0
1388,26.0,43532.064624761646,2.1,29.16998355466936,1,1280.3548419047543,0.6230073918166815,1.2222222222222223,18.27,0,1,0,0,0,0,1,0
1389,57.0,65929.64193687726,1.3,38.82529423404284,1,5993.603812443387,2.806603710612994,0.1724137931034483,7.279999999999999,0,1,0,0,0,0,0,0
1390,55.0,60668.458168657795,6.6,45.74999827452229,0,20222.8193895526,6.013048847803902,0.03571428571428571,13.2,0,0,0,1,0,1,0,0
1391,52.0,65302.24358923,8.3,40.904520091124766,0,1978.855866340303,1.8816679855332115,0.6037735849056604,59.760000000000005,1,0,0,0,0,0,0,1
1392,31.0,61822.57517102573,8.6,45.131906985044,0,5620.234106456885,3.262496269769421,0.3125,48.16,1,0,0,0,0,0,1,0
1393,40.0,45354.37093074943,5.3,37.30573576392412,0,2834.6481831718393,3.861266900126247,0.36585365853658536,19.61,0,0,0,0,0,0,0,0
1394,53.0,46613.16240964645,8.0,49.95468863902343,0,2589.620133869247,4.267693907976926,0.3148148148148148,38.4,0,0,0,0,0,0,1,0
1395,22.0,65325.33681632274,7.1,23.413377032250686,0,2177.511227210758,2.4233618746163583,1.2608695652173914,26.27,0,0,1,0,0,0,1,0
1396,26.0,56683.30357067248,7.5,43.13152410338684,0,5668.330357067248,4.676838823032693,0.3333333333333333,25.5,0,0,0,1,0,0,0,0
1397,25.0,47395.77854014307,5.4,52.79104277697023,0,2633.098807785726,6.504818256487859,0.6538461538461539,13.5,1,0,0,0,0,0,1,0
1398,37.0,46157.54715409751,6.7,53.9815881283317,0,2429.344587057764,5.0551515018503865,0.47368421052631576,28.81,0,0,0,0,1,0,0,0
1399,81.0,55442.53728020676,8.2,40.1453906460602,0,4264.810560015904,2.9020308686404586,0.14634146341463414,45.919999999999995,0,1,0,0,0,0,0,0
1400,37.0,58526.24857447215,4.6,31.390414754856927,0,19508.74952482405,2.2691509817693536,0.05263157894736842,25.759999999999998,0,0,0,0,0,1,0,0
1401,23.0,60656.46717581365,8.3,52.93178273874688,0,6065.646717581365,2.4349397273165936,0.375,59.760000000000005,0,1,0,0,0,0,0,0
1402,49.0,59789.70692613617,6.3,41.58507866555552,0,59789.70692613617,3.0744235916384826,0.0,34.65,0,1,0,0,0,0,0,0
1403,53.0,61524.66431534265,2.5,40.72824368584095,0,3109.573475915327,1.3382564371844212,0.34788081061581977,20.0,0,0,1,0,0,0,1,0
1404,48.0,61176.44098527964,1.2,34.85716287297815,0,7647.055123159955,0.8017403369906684,0.14285714285714285,10.319999999999999,1,0,0,0,0,0,1,0
1405,41.0,33557.51274235957,4.3,32.00090015313394,1,1973.971337785857,1.9978342502645046,0.38095238095238093,26.66,0,0,0,0,0,0,1,0
1406,45.0,44600.38897896404,5.9,42.323211854361574,0,4955.598775440449,2.364129151839336,0.17391304347826086,38.94,0,1,0,0,0,0,1,0
1407,33.0,63706.16066709455,8.6,47.358971638069285,0,3578.7425659557807,5.057423043118366,0.4941549834810767,30.099999999999998,0,0,0,0,0,0,0,0
1408,56.0,61309.96586873114,2.1,43.61235201439537,0,2452.3986347492455,0.6448603596412512,0.42105263157894735,19.11,0,0,0,0,1,0,0,1
1409,54.0,70536.09853726598,8.2,35.887633747249254,0,2519.146376330928,5.188492091417783,0.4909090909090909,9.839999999999998,0,0,1,0,0,0,0,0
1410,54.0,61451.24842438674,8.8,33.4800093991268,0,3257.5841773977495,3.24527306900077,0.3248010074501715,36.08,0,0,0,0,1,0,1,0
1411,58.0,58356.76062796195,2.4,30.542010758240856,1,6484.084514217994,1.254444054138684,0.13559322033898305,18.0,0,0,0,0,0,0,0,0
1413,24.0,73269.10184794039,9.9,33.95317148200829,1,3489.004849901923,4.127867319831321,0.8,25.740000000000002,1,0,0,0,0,0,1,0
1414,22.0,46212.29791918925,7.5,42.323211854361574,0,2763.7153546709674,2.572728782883983,0.6835250974599267,47.25,0,1,0,0,0,0,1,0
1415,54.0,43344.00724055969,8.1,47.21076009882439,0,2889.600482703979,3.1025204078999127,0.2545454545454545,48.599999999999994,0,1,0,0,0,0,0,0
1416,31.0,68505.83276082155,9.9,31.447489108120266,0,3022.3135442592215,1.1883037681511541,0.6770839443195964,76.23,0,0,0,0,1,0,0,0
1417,50.0,40002.640340195176,6.4,49.87138145144587,0,2222.368907788621,3.605103502661831,0.3333333333333333,35.839999999999996,0,0,1,0,0,0,0,0
1418,34.0,94483.20621286755,3.8,45.15257368090771,0,2778.9178297902217,5.78616448858091,0.9428571428571428,8.36,0,0,0,1,0,0,1,0
1419,33.0,61199.90070838715,8.5,44.3547295009472,0,2781.813668563052,6.412631293928068,0.6176470588235294,10.2,0,1,0,0,0,0,0,0
1420,52.0,65218.59174487328,6.5,55.32247236848073,1,5928.962885897571,2.5449149606060923,0.18867924528301888,46.800000000000004,1,0,0,0,0,0,0,1
1421,23.0,60253.360743637255,6.2,31.7135789274838,0,2641.845180167056,3.2824601925061634,0.9086375814773516,22.94,0,0,0,0,1,0,0,0
1422,56.0,60253.360743637255,3.3,48.99017596839037,0,15063.340185909314,2.7365386057928616,0.05263157894736842,21.779999999999998,0,0,0,0,1,0,0,0
1423,44.0,60668.458168657795,7.8,39.61885941582856,1,2757.657189484445,4.946855489601288,0.4666666666666667,18.72,0,0,0,1,0,0,1,0
1425,47.0,69494.4262726474,9.3,38.95364455088632,0,2895.6010946936417,2.879879217031292,0.4791666666666667,51.150000000000006,0,0,1,0,0,0,0,1
1426,29.0,53256.35942662078,3.9,37.661533310995054,1,13314.089856655195,2.289356277830689,0.1,24.57,1,0,0,0,0,0,1,0
1427,50.0,75262.51843626272,2.1,42.323211854361574,1,2687.947087009383,3.0594612553214935,0.5294117647058824,11.76,0,0,1,0,0,0,0,0
1428,47.0,94483.20621286755,5.0,40.32873174233088,0,6298.88041419117,2.9815406936377737,0.2916666666666667,27.5,1,0,0,0,0,1,0,0
1429,31.0,55566.88139780176,1.4,35.93229630160105,0,6534.036870087807,3.5420108364618295,0.23450684805677716,5.6,1,0,0,0,0,0,0,0
1430,47.0,62284.732703649366,7.2,34.2377857285133,0,3531.362111027497,4.7249652476573925,0.34661655064787683,11.520000000000001,0,0,0,0,0,0,0,0
1431,55.0,65692.23085748262,9.1,53.66563590709923,0,4692.302204105901,7.22975857675585,0.23214285714285715,16.38,0,0,0,0,1,0,1,0
1432,28.0,87172.57218890275,8.5,32.692306944800066,0,4685.074172701714,2.7392357232376425,0.6071187730368451,41.650000000000006,1,0,0,0,0,0,0,0
1433,25.0,60668.458168657795,2.1,43.784700483044,1,4039.317284178894,4.172189633278689,0.539210893064325,8.82,0,0,0,1,0,0,0,0
1434,32.0,47564.74620512456,2.1,50.449473117008765,1,1640.1636622456745,3.646892605504499,0.8484848484848485,11.76,1,0,0,0,0,0,0,0
1435,50.0,41004.89241561444,8.3,50.835959883541065,1,8200.978483122888,5.261689796888631,0.0784313725490196,30.710000000000004,0,1,0,0,0,0,0,0
1436,57.0,60253.360743637255,9.3,37.18678078254848,1,6025.336074363726,1.7106465184698632,0.15517241379310345,66.96000000000001,0,0,0,0,1,0,0,0
1437,46.0,53274.29671419177,5.1,40.3505215949939,1,1902.6534540782775,0.7955071033964903,0.574468085106383,44.88,0,1,0,0,0,0,1,0
1438,42.0,60253.360743637255,5.5,38.79845199188502,0,2869.2076544589167,4.015767961270858,0.46511627906976744,20.35,0,0,0,0,1,0,1,0
1439,57.0,86547.93631015449,3.9,29.719849898673,0,12363.990901450641,3.5643729133602418,0.10344827586206896,10.530000000000001,0,1,0,0,0,0,1,0
1440,31.0,44484.40758114603,9.0,46.30013906416092,0,2441.9507655818006,3.3469454556105376,0.5380234499418172,50.4,1,0,0,0,0,0,1,0
1441,58.0,49338.59844676232,6.8,42.30802916507847,0,2466.929922338116,2.432789329687272,0.3220338983050847,44.199999999999996,1,0,0,0,0,0,0,0
1442,30.0,58526.24857447215,3.6,53.52468064481504,0,3080.3288723406395,4.396810538510036,0.5806451612903226,18.0,0,0,0,0,0,0,1,0
1443,45.0,80958.39633838144,3.7,35.41435922158862,0,2313.09703823947,4.247329080860404,0.7391304347826086,9.990000000000002,0,0,0,1,0,0,0,0
1444,56.0,60855.19704556577,9.0,50.709572468941566,1,15213.799261391443,2.5826485196779014,0.05263157894736842,62.1,0,1,0,0,0,0,0,0
1445,56.0,50291.3904301793,1.1,51.273873202273634,0,10058.27808603586,6.486351999270582,0.07017543859649122,2.53,0,0,1,0,0,0,0,0
1446,57.0,59116.77285145913,3.9,42.3765734944631,1,59116.77285145913,2.7848351479245976,0.0,23.4,0,0,0,0,0,0,0,0
1447,39.0,50572.7270415593,6.0,24.633107433330647,0,12643.181760389825,1.740208635469261,0.075,34.2,0,1,0,0,0,0,0,0
1448,53.0,60656.46717581365,2.3,60.8676223094129,0,5054.705597984471,2.4000000000000004,0.2037037037037037,17.479999999999997,0,1,0,0,0,0,0,0
1449,45.0,49364.49432502942,1.8,56.28696899443293,0,1828.3146046307195,7.8603240655696105,0.5652173913043478,2.7,0,0,0,0,0,0,1,0
1450,44.0,52343.459213595495,8.3,44.37644617193528,1,2749.565814292512,0.7290648868515546,0.40082201860954086,74.7,1,0,0,0,0,0,0,0
1451,53.0,77429.00720184145,9.0,47.547197646975086,0,3097.160288073658,3.437092853458437,0.4444444444444444,50.4,0,1,0,0,0,0,0,0
1452,58.0,48474.52579028892,8.4,41.286667346920254,0,2872.5433512883433,4.815948562488891,0.2690699015026442,24.36,1,0,0,0,0,0,1,0
1454,34.0,61424.90627034457,6.0,27.06124345040395,0,3296.741006133874,2.267417986125559,0.5037716698838396,29.400000000000002,1,0,0,0,0,0,0,0
1455,44.0,54592.89893693106,8.3,48.357913736442455,0,1706.0280917790956,1.2711628784346745,0.6888888888888889,69.72000000000001,0,0,0,0,1,1,0,0
1456,46.0,67671.2325139493,4.5,50.63744963777901,0,2114.7260160609158,1.164698517916765,0.6595744680851063,38.699999999999996,0,0,1,0,0,0,1,0
1457,56.0,64762.079020966354,7.0,34.39310171626649,0,12952.415804193271,2.4297045254727383,0.07017543859649122,39.9,0,1,0,0,0,0,1,0
1458,51.0,59521.22258034957,9.9,40.56915902793354,0,3720.076411271848,0.8664689819526209,0.28846153846153844,86.13,0,0,0,1,0,0,0,0
1459,38.0,59084.34861795006,3.0,39.49006978116567,0,3003.9062419873094,2.854659019763589,0.47869671856695617,16.799999999999997,0,0,1,0,0,0,0,1
1460,41.0,48962.123260157474,4.5,45.36122635189029,0,2331.529679055118,6.483622232774743,0.47619047619047616,5.8500000000000005,1,0,0,0,0,0,1,0
1461,46.0,61250.20606489864,5.3,42.323211854361574,0,5109.160549648792,0.5562656827857265,0.23379385292439267,48.76,0,1,0,0,0,0,1,0
1462,43.0,61176.44098527964,2.2,49.45072738546402,0,5867.78889066067,1.6248614783763844,0.21422291151833148,17.6,1,0,0,0,0,0,1,0
1463,34.0,45398.29887900786,1.7,42.57059452899591,0,1297.0942536859388,3.4270422480396703,0.9714285714285714,8.67,0,0,0,0,1,0,0,0
1464,40.0,59919.03935457698,8.5,23.413377032250686,0,2723.592697935317,0.8462533530406332,0.5121951219512195,66.3,0,0,0,0,0,0,1,0
1465,57.0,75575.83133601918,9.8,45.54176220154115,0,15115.166267203836,0.2992839902307034,0.06896551724137931,94.08,0,1,0,0,0,0,0,0
1466,33.0,67581.36139825049,4.6,49.97080790072627,0,2938.3200607934996,1.7240479028091895,0.6470588235294118,36.339999999999996,0,0,0,0,1,0,0,0
1467,40.0,79642.09344526069,1.8,32.78350671788049,0,4684.8290261918055,0.7540447230174613,0.3902439024390244,15.48,0,0,0,0,1,0,0,1
1468,33.0,51477.86505248498,1.6,45.26981547979659,1,4289.822087707082,1.6362327010127158,0.3235294117647059,12.48,0,1,0,0,0,0,0,0
1469,30.0,32538.47327407701,9.0,56.63967735803368,0,1381.1764829988745,6.979040154153673,0.7276941813058639,22.5,1,0,0,0,0,0,0,0
1470,28.0,63009.777059335305,5.2,42.89653100142591,0,3938.1110662084566,1.0571268280375763,0.5172413793103449,44.2,0,0,0,1,0,0,0,0
1471,49.0,65438.56222539728,3.9,51.13303091463592,0,21812.85407513243,6.048500148632299,0.04,10.92,0,0,0,0,1,0,1,0
1472,35.0,80526.32931709013,5.3,38.46276023810784,1,2684.210977236338,0.6319083739231218,0.8055555555555556,47.699999999999996,0,0,1,0,0,1,0,0
1473,52.0,77822.18602060476,3.9,41.85628569234275,0,3537.3720918456706,3.3695385512169476,0.39622641509433965,19.889999999999997,0,0,0,0,1,1,0,0
1474,40.0,68051.15434518692,5.4,40.36302969658924,0,7561.239371687436,1.9230714405942404,0.1951219512195122,38.34,0,0,0,1,0,1,0,0
1475,37.0,71480.85321255651,8.7,38.903036589219546,1,4942.8169100993355,2.8761377232968597,0.35425163164553275,47.849999999999994,1,0,0,0,0,0,0,0
1476,26.0,57122.67812690041,6.3,40.81822363933539,1,3564.297404765553,5.498973364543416,0.5565314857837785,11.34,1,0,0,0,0,0,1,0
1477,56.0,41713.28083021175,7.3,28.954545752605465,0,3208.7139100162885,3.0444608444647225,0.21052631578947367,26.28,0,0,1,0,0,1,0,0
1478,33.0,61765.818260713655,4.3,39.35295892493363,0,1930.1818206473017,0.06465335334586864,0.9117647058823529,42.57,0,0,0,0,1,0,1,0
1479,46.0,74738.60195441666,7.6,52.70245164341428,1,2946.9317048004505,0.3463414514567896,0.5183297404715212,72.96,1,0,0,0,0,0,0,0
1480,42.0,69845.41304742823,7.0,34.290479545185335,0,4108.553708672249,3.4365056049393776,0.37209302325581395,27.3,0,0,0,1,0,0,1,0
1481,57.0,72507.11008739047,2.1,33.47093382821352,0,4732.10752502238,0.0,0.24693744188153338,21.0,0,1,0,0,0,0,0,1
1482,44.0,53583.66469429872,6.2,42.48969897115804,0,26791.83234714936,0.9772942707903689,0.022222222222222223,53.32,0,0,0,0,0,0,1,0
1483,37.0,56016.79742972364,3.3,42.88946514685796,1,2355.6399498830906,2.4662229658145947,0.59947010290082,21.45,0,0,0,0,0,0,1,0
1484,35.0,67251.38232171905,8.2,45.01971775243189,0,2581.731835916967,6.360846012725557,0.6958039387243872,11.479999999999999,0,0,0,0,0,0,0,1
1485,52.0,51802.38908236868,4.8,41.09009141452289,0,1726.7463027456226,0.6075657446430539,0.5471698113207547,43.68,0,0,0,0,1,0,0,0
1486,26.0,52264.243951004966,10.0,42.57491331566667,1,2375.6474523184074,2.7978693236441834,0.7777777777777778,60.0,0,0,1,0,0,0,1,0
1487,56.0,64469.73354566177,1.8,39.19292181096801,0,1953.628289262478,2.833178780857205,0.5614035087719298,10.08,1,0,0,0,0,0,1,0
1488,44.0,94483.20621286755,8.0,31.793630757600287,0,3149.440207095585,0.7835109098556874,0.6444444444444445,68.0,0,1,0,0,0,0,0,0
1489,50.0,57007.06990005887,7.1,41.42886505351479,0,3353.3570529446397,1.0209581912757253,0.3137254901960784,60.349999999999994,0,0,0,1,0,0,0,0
1491,39.0,48962.94127435755,3.8,46.12043701081868,0,3497.352948168397,3.3339551496858784,0.325,21.279999999999998,0,0,0,1,0,0,1,0
1492,33.0,60253.360743637255,5.4,28.0460629844857,0,6025.336074363726,2.7646287389295807,0.2647058823529412,21.6,0,0,0,0,1,0,0,0
1493,30.0,62872.81445798947,8.2,44.01540290647266,0,1849.2004252349846,4.4834262891509145,1.064516129032258,31.159999999999997,0,0,0,0,0,0,0,0
1494,31.0,63618.57206483022,3.1,34.85784379314265,0,7068.730229425581,5.039609134398831,0.25,3.7199999999999998,0,0,0,0,1,0,1,0
1495,38.0,67819.42935893635,3.0,53.137312041771054,1,3079.925995544382,3.3173923688407934,0.5389698545125574,18.6,0,0,1,0,0,0,0,0
1496,59.0,60087.15837813675,6.0,44.61015826342704,0,2851.6910057820814,1.9788423260395105,0.3345118577965623,43.8,0,0,1,0,0,0,1,0
1497,28.0,63975.84067260468,5.7,49.17027168104485,0,4569.702905186049,1.0501700372066807,0.4482758620689655,49.589999999999996,0,0,0,1,0,0,1,0
1498,34.0,59324.597657567,3.5,42.16934515531888,0,3122.3472451351054,5.334592438084137,0.5142857142857142,8.049999999999999,1,0,0,0,0,0,1,0
1499,30.0,77231.00224394159,3.7,41.47156000882018,1,5148.73348292944,2.7934949581539317,0.45161290322580644,21.830000000000002,1,0,0,0,0,0,0,0
1500,48.0,81485.13046826253,3.5,53.96675934122597,0,4652.279863472075,7.890963042639409,0.3370427844620681,3.8500000000000005,0,0,0,1,0,0,1,0
1501,23.0,42164.83076429949,7.9,49.78219517300013,0,2718.574880192977,6.624799287402795,0.6045792621516589,15.01,0,0,1,0,0,0,1,0
1502,26.0,56171.2208684662,6.9,42.94286921798038,0,4736.5173327165785,5.996856366383568,0.4021919241558,10.350000000000001,0,0,1,0,0,0,1,0
1503,50.0,60490.86737311061,8.5,40.40266859090082,0,3261.412936795201,1.659448285392147,0.3440674907362747,63.75,0,0,1,0,0,0,0,0
1504,58.0,55996.27931978519,9.8,28.34260219575304,0,1696.8569490843997,3.8648396191479115,0.5423728813559322,16.66,0,0,0,0,1,0,0,0
1505,59.0,86893.8388699631,5.3,44.59654027899312,0,2633.146632423124,1.9049701684741314,0.5333333333333333,39.22,0,0,1,0,0,0,0,1
1506,40.0,63359.32917134602,1.6,40.99116824544228,0,3334.701535334001,4.579445253374086,0.43902439024390244,5.120000000000001,0,1,0,0,0,0,0,0
1507,29.0,47919.42259424484,1.4,46.43164837665821,0,3541.635447956829,0.8391130009102643,0.41767697248352287,12.459999999999999,0,0,0,0,0,0,0,0
1508,22.0,68946.63509341006,3.7,48.86255073227829,1,6894.663509341006,1.3647047985974512,0.391304347826087,30.710000000000004,0,0,1,0,0,0,0,0
1509,43.0,64064.61808269289,9.4,51.86336876037797,0,64064.61808269289,3.7491003243997785,0.0,52.64,0,0,0,1,0,0,1,0
1510,38.0,64562.89379330132,5.7,44.69594328715523,1,2226.306682527632,0.7343139355756173,0.717948717948718,51.300000000000004,0,0,0,0,0,0,0,0
1511,28.0,87118.14238198785,3.4,33.62911627897436,0,2562.298305352584,0.3314975844598459,1.1379310344827587,31.96,0,0,0,0,1,0,0,0
1512,46.0,65261.77763632214,4.6,24.80549159265493,1,3843.4471135415724,0.5297913381029926,0.340000252700826,40.019999999999996,0,0,0,1,0,1,0,0
1513,25.0,55445.077141890055,6.4,35.402401117145665,1,55445.077141890055,1.6285624338028126,0.0,46.080000000000005,0,0,0,0,0,0,1,0
1514,57.0,30670.85360534849,6.9,52.66790799604054,1,1944.525040667139,6.48964580811657,0.25470565645549137,17.25,0,0,0,1,0,0,0,0
1515,27.0,57519.01472784732,2.4,56.58793175439553,1,1983.4143009602526,6.1359444546801925,1.0,8.16,0,0,0,0,1,0,0,0
1516,52.0,79589.54875990783,9.8,40.0967939858466,0,6122.272981531371,4.677153903800269,0.22641509433962265,28.42,0,1,0,0,0,0,0,0
1517,40.0,58632.4632066572,5.9,30.312325965741188,0,2021.8090760916277,1.7928147894778645,0.6829268292682927,37.760000000000005,0,0,0,0,1,0,1,0
1518,48.0,26399.25152220745,2.2,36.81269139997728,0,1099.9688134253104,2.7215965568328047,0.46938775510204084,12.100000000000001,0,0,0,0,1,0,0,0
1519,31.0,52524.5641171133,9.0,51.10244658158297,0,2020.1755429658963,1.0074803905789533,0.78125,79.2,0,0,0,1,0,0,0,0
1520,47.0,74890.32808369189,1.7,37.271894611783146,0,4405.313416687758,0.2449374113699805,0.3333333333333333,16.32,1,0,0,0,0,0,0,0
1521,40.0,68187.25761843023,9.2,46.71299158134011,1,9741.03680263289,4.144241962614454,0.14634146341463414,42.31999999999999,0,0,1,0,0,0,0,1
1522,24.0,47401.78655233897,10.0,43.34846641038428,0,2472.571028667382,3.1335748788760367,0.7268420603938995,56.0,0,0,1,0,0,0,1,0
1523,34.0,51520.72835401377,7.3,47.68002607229643,0,10304.145670802754,3.4466947575453575,0.11428571428571428,40.879999999999995,0,1,0,0,0,0,0,1
1524,49.0,53839.37011346375,7.9,56.54408799157631,1,2070.7450043639906,6.0382935623297405,0.5,27.650000000000002,0,1,0,0,0,0,1,0
1525,41.0,50059.29342205605,4.0,42.323211854361574,0,16686.43114068535,1.3211309966160996,0.047619047619047616,32.4,0,0,1,0,0,1,0,0
1526,49.0,29554.891983906266,9.5,43.17533021310344,0,4222.127426272324,4.965321463608182,0.12,28.5,1,0,0,0,0,0,1,0
1527,29.0,71453.86650929783,5.8,57.42698852647136,1,71453.86650929783,2.7360731437839094,0.0,41.18,0,0,1,0,0,0,0,0
1528,22.0,78855.8993503364,7.6,44.79641681300049,0,4638.582314725671,4.930962985894204,0.6956521739130435,25.08,1,0,0,0,0,0,0,0
1529,24.0,60656.46717581365,9.3,35.656420021347195,0,2426.258687032546,0.5858027415641812,0.96,83.7,0,1,0,0,0,0,0,0
1530,34.0,78657.79398879471,9.8,47.49972231815588,1,26219.26466293157,3.0434722108762258,0.05714285714285714,59.78,0,0,0,0,0,0,0,0
1531,49.0,60668.458168657795,8.5,45.57964433706376,1,4044.5638779105198,5.466476117124589,0.28,22.950000000000003,0,0,0,1,0,0,0,1
1532,46.0,78376.98522251812,3.7,42.323211854361574,1,3373.2796177210375,4.867324724375103,0.47307774757920823,11.100000000000001,0,1,0,0,0,0,0,0
1533,54.0,60569.25654435669,9.7,37.85931158026981,0,1892.7892670111466,2.8611735872309434,0.5636363636363636,52.38,0,1,0,0,0,0,1,0
1534,59.0,62033.16888237945,6.7,42.323211854361574,1,2385.891110860748,3.0594612553214935,0.4166666666666667,37.519999999999996,0,0,0,0,1,1,0,0
1535,27.0,65586.51970473319,9.4,42.323211854361574,0,4099.157481545824,1.4601974173125307,0.5357142857142857,74.26,0,0,0,0,1,1,0,0
1536,53.0,48149.005122970826,7.1,39.87392145029686,0,1925.9602049188331,3.0134253928792036,0.4444444444444444,38.34,0,0,0,0,1,0,1,0
1537,42.0,77920.11216492033,3.8,42.323211854361574,0,2782.8611487471544,4.171992620892945,0.627906976744186,15.2,0,0,0,1,0,0,1,0
1538,37.0,94483.20621286755,4.3,45.089237505278525,0,10498.13402365195,3.037179156299215,0.21052631578947367,25.37,0,0,0,0,1,0,1,0
1539,42.0,53968.99883224994,6.0,44.48961051167056,0,53968.99883224994,1.6811253716578642,0.0,46.2,1,0,0,0,0,0,0,0
1540,32.0,67863.97016464753,8.1,44.76161421783576,0,2340.136902229225,1.3972464142194005,0.8484848484848485,65.61,0,0,1,0,0,0,0,0
1541,58.0,52362.07139271804,3.9,41.501045284506766,0,2380.0941542144565,4.159130365707448,0.3559322033898305,15.209999999999999,0,0,0,0,0,0,1,0
1542,57.0,71662.96861222415,6.2,40.5786939517995,0,4478.93553826401,1.6666781291999058,0.25862068965517243,46.5,0,1,0,0,0,0,1,0
1543,56.0,80637.99259775935,4.1,53.53604638122812,1,11519.713228251336,2.7266013930716975,0.10526315789473684,28.29,1,0,0,0,0,0,0,0
1544,40.0,75188.19001580754,8.3,42.539247094702425,0,5370.58500112911,0.27955254685954084,0.3170731707317073,79.68,0,0,0,0,0,0,0,1
1545,41.0,30958.270294820675,5.2,52.11013476844381,0,1067.5265618903682,3.7669385509362168,0.6666666666666666,29.119999999999997,1,0,0,0,0,0,1,0
1546,39.0,61887.70454429036,1.7,34.02867213466949,0,3257.2476075942295,1.0622145995322299,0.45,13.77,1,0,0,0,0,0,0,1
1547,35.0,75430.23916044588,2.5,42.323211854361574,0,3970.0125873918887,1.738330258705394,0.5,18.75,0,1,0,0,0,0,1,0
1548,36.0,40248.76729766915,1.5,36.12237570671987,0,20124.383648834573,3.857476819122752,0.02702702702702703,5.25,0,0,1,0,0,0,1,0
1549,52.0,70854.15880843313,5.5,37.55078457365333,0,4723.610587228875,0.8636956136692199,0.2641509433962264,47.3,0,0,0,0,1,1,0,0
1550,22.0,60668.458168657795,2.0,38.70475328057959,0,20222.8193895526,3.306597324204813,0.08695652173913043,9.6,0,0,0,1,0,0,0,0
1551,24.0,41818.65162092602,2.0,38.20320825116977,1,3801.6956019023655,4.079687101465796,0.4,7.0,0,0,1,0,0,0,1,0
1552,37.0,72513.48998610242,9.5,38.2431627481452,0,2417.1163328700804,3.455653221438073,0.7631578947368421,42.75,0,0,0,1,0,0,0,0
1553,44.0,64090.46690294903,8.9,51.73820071912452,0,3560.5814946082796,1.275017786700782,0.37777777777777777,75.65,0,1,0,0,0,0,0,0
1554,32.0,69755.72683081903,5.1,42.36328938494112,0,34877.86341540951,5.359127166260307,0.030303030303030304,11.729999999999999,0,1,0,0,0,0,0,0
1555,33.0,45505.314213523015,9.9,43.80044311367687,0,3055.0435230922685,3.5260482192981333,0.40868071561357416,50.489999999999995,0,1,0,0,0,0,0,0
1556,31.0,58526.24857447215,1.0,38.34272029158841,0,7315.781071809019,2.89770664023508,0.21875,5.4,0,0,0,0,0,0,0,1
1557,53.0,34426.821688015145,6.5,48.85551442974487,0,1564.8555312734156,6.98307177793356,0.3888888888888889,8.450000000000001,0,0,0,1,0,0,1,0
1558,37.0,25845.13188700424,6.5,44.84045022591136,0,1487.6817677962592,3.2414274372517875,0.43086199167604894,36.4,0,0,1,0,0,0,0,0
1559,29.0,59050.567258117495,5.1,42.323211854361574,1,4920.880604843124,1.112531365571452,0.36666666666666664,42.839999999999996,0,0,1,0,0,1,0,0
1560,59.0,76508.96410141965,4.6,29.325728858986857,0,5100.59760676131,2.1198989230040577,0.23333333333333334,25.759999999999998,1,0,0,0,0,0,1,0
1561,33.0,63794.0522139762,5.1,43.73037166721497,0,3853.1920371073074,4.598082988152052,0.45753402862157033,18.36,1,0,0,0,0,0,1,0
1562,45.0,59048.30904083781,4.7,46.60543618028367,1,3957.959420435975,0.8422536950385191,0.30258427863410814,41.830000000000005,1,0,0,0,0,0,0,1
1563,49.0,57186.9881991769,7.6,34.169217293413226,0,28593.49409958845,1.178875625392568,0.02,60.04,0,1,0,0,0,0,0,0
1564,29.0,45861.51912835402,2.2,39.6368430504067,1,1970.26573398912,3.386226963398908,0.7425606376709398,10.56,0,0,1,0,0,0,0,0
